"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Laki-laki 45 tahun datang ke IGD RS karena sesak nafas sejak 3 jam yang lalu. Pasien mengeluhkan dalam 1 minggu terakhir mengeluarkan dahak berwarna kuning. Pasien merokok 2 bungkus sehari sejak usia 20 tahun. Diketahui sudah sering sesak sejak 3 tahun. TD 130/90 mmHg, Nadi 100 x/menit, Pernapasan 34 x/menit, Suhu 37°C. Tampak retraksi sela iga saat inspirasi, perkusi hipersonor, suara napas memanjang saat ekspirasi disertai mengi pada lapang paru. Apa diagnosis pada pasien ini?","","Karsinoma paru","Pneumokoniosis","Tuberkulosis paru","Asma Bronkiale","PPOK eksaserbasi akut","E"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","STEMI Inferior","pmb","Laki-laki 60 tahun datang dengan keluhan nyeri dada kiri menjalar ke pundak dan lengan sejak 6 jam yang lalu. Pasien memilik riwayat diabetes dan hipertensi. Dari pemeriksaan fisik didapatkan kesadaran compos mentis, tanda vital TD 80/60 mmHg, Nadi 60 x/m, RR 22 x/m. Pada pemeriksaan EKG didapatkan gambaran infark pada sadapan II, III, dan aVF. Tatalaksana awal yang tepat pada kasus di atas adalah?","","Aspirin 80 mg","Aspirin 320 mg","Clopidogrel 75 mg","Isosorbid dinitrat 5 mg sublingual","Morfin 1 mg intravena","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Laki-laki 45 tahun datang ke IGD RS karena sesak nafas sejak 3 jam yang lalu. Pasien merokok 2 bungkus sehari sejak usia 20 tahun. Diketahui sudah sering sesak sejak 3 tahun. TD 130/90 mmHg, Nadi 100 x/menit, Pernapasan 28 x/menit, Suhu 37°C. Tampak retraksi sela iga saat inspirasi, perkusi hipersonor, suara napas memanjang saat ekspirasi disertai ronki pada lapang paru. Pada spirometri didapatkan: Pre-bronkodilator & Post-bronkodilator … Apakah kesimpulan dari pemeriksaan spirometri di atas?","","Penyakit paru restriktif reversibel","Penyakit paru restriktif irreversibel","Penyakit paru obstruktif reversibel","Penyakit paru obstruktif irreversibel","Campuran penyakit paru restriktif dan obstruktif","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","HHD","pmb","Seorang perempuan 60 tahun datang ke dokter umum dengan keluhan sesak nafas. Pasien baru merasa nyaman bila berbaring dengan 4 bantal di kepala. Pasien memiliki riwayat hipertensi sejak 20 tahun yang lalu. Pemeriksaan tanda vital TD 120/70 mmHg, Nadi 100 x/m, RR 26x/m, Suhu afebris. Terlihat pulsasi pada ruang interkostal dan epigastrium, ictus teraba 3 jari lateral MCL Sinistra ICS VI. Rontgen dada memperlihatkan CTR 60%, apex tenggelam dan pinggang jantung menghilang. Ruang jantung yang manakah yang mengalami hipertrofi pada pasien tersebut?","","Ventrikel Kanan dan Ventrikel Kiri","Ventrikel Kiri dan Atrium Kiri","Ventrikel Kiri dan Atrium Kanan","Ventrikel Kanan dan Atrium Kiri","Ventrikel Kanan dan Atrium Kanan","B"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang laki-laki 50 tahun datang ke IGD dengan keluhan sesak nafas. Sesak sering dirasakan pasien sejak 1 tahun terakhir terutama jika berjalan jauh. Riwayat hipertensi sejak 10 tahun. Pemeriksaan tanda vital TD 150/90 mmHg, Nadi 110 x/m, RR 28x/m, Suhu afebris. Ditemukan JVP meningkat, suara nafas vesikuler menurun dan rhonki halus di kedua lapang paru. Diagnosis yang tepat pada pasien ini adalah?","","Gagal jantung kanan","Gagal jantung kiri","Gagal jantung kronis","Gagal jantung dekompensata akut","Gagal jantung kompensata","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Perempuan 45 tahun datang ke Puskesmas karena keluhan demam tinggi disertai batuk berdahak sejak 3 hari. Keluhan kadang disertai sesak nafas. Pasien mengaku baru saja pulang dari ibadah umrah di Arab Saudi 1 minggu yang lalu. Dokter puskesmas lalu merujuk pasien ke RS untuk pemeriksaan dan tatalaksana lebih lanjut. Berdasarkan data di atas, diagnosis yang paling mungkin adalah?","","H5N1","H1N1","SARS","MERS","Swine Flu","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Perempuan 22 tahun datang ke Puskemas karena batuk dan sesak sejak 2 bulan yang lalu. Pasien juga mengeluhkan demam dan keringat dingin pada malam hari. Pasien sedang hamil trimester kedua. Pasien tinggal bersama mertua yang sedang pengobatan TB paru. Dokter memeriksaan dahak pasien dengan hasil BTA +/-. Obat yang tidak boleh diberikan pada pasien ini adalah?","","Etambutol","Rifampisin","Streptomisin","INH","Pirazinamid","C"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Seorang pasien laki-laki 30 tahun datang dengan keluhan sesak napas yang sudah dialami sejak 2 hari yang lalu, sesak disertai dengan demam tinggi dan batuk berdahak selama 3 minggu terakhir ini. Pada pemeriksaan tanda vital TD 120/70 mmHg, Nadi 90 kali/menit, RR 30 kali/menit, suhu 40°C. Perkusi redup pada lapang paru kanan dan didapatkan rhonki basah. Pada foto thorax didapatkan perkabutan di basal paru kanan. WBC 20.000 sel/mm3. Apakah diagnosis pada pasien ini?","","Pneumonia","TB","Efusi pleura","Pneumothoraks","Asma bronkiale","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","TB dengan kelainan hati","pmb","Seorang laki-laki 30 tahun mengeluh batuk sudah lebih dari 3 minggu, keringat malam hari, dan BB menurun. Pasien juga mengeluh mual muntah dan nyeri perut. Tanda vital dalam batas normal. Dari pemeriksaan fisik didapatkan sklera ikterik, hepar teraba 4 jari di bawah arcus costae. Liver function test menunjukkan peningkatan. Bagaimanakah tindakan yang tepat dilakukan untuk pasien tersebut?","","Tunda pemberian OAT sampai hepar pulih","Segera mulai OAT dengan regimen 2 SHRE/6 RH","Berikan OAT Kategori 1 tanpa pirazinamid","Berikan OAT Kategori 1 dan hepatoprotektan","Berikan OAT E dan S","A"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","Kontak Erat COVID-19","pmb","Seorang laki-laki usia 70 tahun datang ke Puskesmas untuk memeriksakan diri. Pasien mengaku tidak memiliki keluhan apapun. Pasien tinggal berdua dengan anaknya dan mengatakan bahwa anak pasien positif COVID-19 dari hasil tes swab di Rumah Sakit dan sedang menjalani isolasi mandiri di rumah. Tindakan yang anda tepat untuk pasien adalah?","","Melakukan rapid-test SARS-CoV2 saat ini","Melakukan rapid-test SARS-CoV2 jika sudah muncul gejala","Melakukan tes swab","Menyarankan pasien untuk karantina mandiri selama 14 hari","Merujuk pasien ke RS tempat anak melakukan tes swab","D"
"Kedokteran","Cardiologi dan Pulmonologi","Cardiologi dan Pulmonologi","","pmb","Laki-laki 30 tahun datang ke IGD dengan keluhan nyeri dada kiri tajam seperti ditusuk sejak 1 jam yang lalu. Pasien juga mengeluh keringat dingin dan mual. Riwayat hipertensi disangkal. Tanda vital dalam batas normal dan EKG tidak ditemukan kelainan. Diagnosis yang tepat pada kasus ini adalah?","","Angina varian","Angina atipikal","Angina pektoris tidak stabil","Angina pektoris stabil","SKA","B"
