"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","perforasi ec komplikasi typhoid fever","pmb","Laki-laki 55 tahun datang dengan keluhan nyeri hebat di perut. Disertai mual dan tidak muntah, pasien tidak flatus dan tidak bab sejak 2 hari yang lalu. Sebelumnya pasien demam hilang timbul selama 1 minggu disertai gangguan bab. Pemeriksaan fisik didapatkan td 90/60 mmhg , nadi 85x/menit, rr 22x/menit, suhu 38.7 c, didapatkan defens muscular dan dari hasil pemeriksaan radiologi didapatkan pneumoperitoneum. Diagnosa penyebab yang tepat untuk kondisi ini adalah?","","Perforasi gaster","Perforasi duodenum","Perforasi apendiks","Perforasi usus halus ileum","Perforasi kolon","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","Komplikasi GERD","pmb","Seorang laki-laki usia 20 tahun datang dengan keluhan perut terasa penuh dan sering sendawa sejak 3 bulan yang lalu. Pasien juga mengeluhkan mulut terasa pahit, mual (+), muntah (+), dan terkadang terasa panas di dada. Dari hasil pemeriksaan fisik didapatkan TD 110/70, HR 88x/menit, RR 16x/menit, Tax 36. Dari esofagoskopi didapatkan lumen esofagus tampak menyempit. Diagnosa yang paling mungkin pada pasien adalah...","","Striktur esofagus","Barret esofagus","Sumbatan benda asing","Akalasia","Tumor esophagus","A"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki usia 18 tahun datang ke poliklinik RS dengan keluhan mata tampak kuning dan buang air kecil berwarna seperti teh sejak 2 hari yang lalu. Keluhan didahului lemas, mual, dan muntah sejak 5 hari sebelumnya. Pada pemeriksaan fisik didapatkan TD 110/80, HR 84x/menit, RR 18x/menit, Tax 37.5, sklera ikterik, hepatomegali (+). Dari pemeriksaan laboratorium didapatkan kadar bilirubin total 4.3 mg/dL, bilirubin indirek 2.0 mg/dL, gamma GT 96 U/L, OT/PT 346/624 U/L. Pemeriksaan laboratorium lain yang dianjurkan adalah...","","Carcinoembryonic antigen","Ureum dan kreatinin","HbA1C","Alfa feto protein","Penanda hepatitis virus akut A, B, dan C","E"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki usia 50 tahun datang dengan keluhan perut membesar sejak 6 bulan yang lalu. Pasien juga mengeluhkan kulitnya yang terlihat semakin kuning, mual (+) dan muntah (+). Dari pemeriksaan disik didapatkan TD 100/70, HR 90x/menit, RR 20x/menit, Tax 36, konjungtiva anemis, sklera ikterik, hepar teraba 4 jari di bawah arcus costae dengan permukaan berdungkul dan teraba keras. Diagnosis yang paling mungkin pada pasien adalah...","","Hepatoma","Abses hepar","Hepatitis akut","Fatty liver","Steatohepatitis","A"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","Hepatic encephalopathy","pmb","Seorang laki-laki 69th datang dengan keluhan bingung. Pasien tampak depresi, iritabel dan sulit berkomunikasi. Keluarga pasien mengatakan pasien sering tidur di siang hari dan terjaga di malam hari. Riwayat sakit hati disangkal, tapi pasien merupakan peminum alkohol berat sejak usia mudanya. TD 150/90 nadi 89bpm RR=21x/mnt suhu 36.8 C. Hepar tidak teraba, spider nevy (+), ascites minimal. SGOT = 205 SGPT = 138,2 albumin = 2,6. Serum amonia meningkat. Apa grading diagnosa pasien yang tepat?","","Grade 0","Grade 1","Grade 2","Grade 3","Grade 4","B"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","Hepatitis C, terapi dengan DAA(Direct Acting Antivirus)","pmb","Seorang laki-laki 38th datang keluhan demam sejak 2 minggu. Pasien juga mengeluh nyeri di perut kanan atas. Mual(+) muntah (+). TD 140/80 nadi 96x/mnt RR=21x/mnt suhu 38 C. Hepar teraba 2cm BAC, Jaundice(+). Pasien mengaku pernah sakit seperti ini sudah sejak 4 tahun lalu,kambuh kambuhan. HbsAg(-), antiHBS (-), HCV RNA (+), antiHCV (+). Manakah terapi yang tepat untuk pasien?","","Interferon gamma","Lamivudine","Tenofovir","Sofosbuvir","Boceprevir","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","Susp. Hepatitis A","pmb","Seorang wanita 30th datang keluhan kulit kekuningan. Pasien mengeluh mudah lelah sejak 5 hari ini. Urin pasien juga berwarna lebih gelap, demam dan mual. Tidak ada riwayat teman & keluarganya yang menderita hal serupa. Pasien mengaku 1 minggu yang lalu sempat membeli makanan di warung yang tidak terlalu bersih. TTV stabil. Sklera ikterik (+), nyeri tekan perut kuadran kanan atas. SGOT 822 SGPT 1020, bilirubin total = 9.2, direk bilirubin = 7.78. Apakah pemeriksaan lanjutan yang tepat?","","IgM IgG HAV","HBV DNA","Gamma GT","LDH","Serum Amonia","A"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang wanita 30th datang keluhan kulit kekuningan. Pasien mengeluh mudah lelah sejak 5 hari ini. Urin pasien juga berwarna lebih gelap, demam dan mual. Tidak ada riwayat teman & keluarganya yang menderita hal serupa. Pasien mengaku 1 minggu yang lalu sempat membeli makanan di warung yang tidak terlalu bersih. TTV stabil. Sklera ikterik (+), nyeri tekan perut kuadran kanan atas. SGOT 822 SGPT 1020, bilirubin total = 9.2, direk bilirubin = 7.78. IgM HAV (+). Apakah tatalaksana yang tepat?","","MRS + terapi simptomatis","MRS + antivirus Hepatitis","MRS + DAA therapy","MRS + simptomatis + hepatoprotektan","Tidak perlu terapi apa-apa","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Pria 35th datang dengan keluhan demam sejak 1 minggu. Pasien tampak kuning dan mengeluh mual. Riwayat penyakit disangkal. TD 130/70 N=96bpm RR=20x/mnt Suhu 38.6 C. Sklera ikterus (+/+), hepar teraba 2cm BAC. Didapatkan hasil pemeriksaan seperti ini, HbsAg (+), IgMHBs (+), IgMHBc (+), IgMHAV (-), HCVRNA (-), IgGHCV (-). Apa diagnosa pasien?","","Sekarang Hepatitis A, dulu pernah hepatitis B & C","Sekarang hepatitis A, tidak pernah hepatitis B, dulu pernah hepatitis C","Tidak pernah hepatitis A, sekarang hepatitis B, dulu pernah hepatitis C","Tidak pernah hepatitis A, sekarang hepatitis B, tidak pernah hepatitis C","Tidak pernah hepatitis A & B, sekarang hepatitis C","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","Hepatoma","pmb","Wanita 55 tahun datang dengan keluhan perut yang semakin membesar sejak 1 bulan, disertai kesulitan bernapas. Dari pemeriksaan fisik TD 120/80, RR 30x/menit, HR 100x/menit, Tax 37°C, liver teraba 3 cm bac dan berdungkul-dungkul, spider nevi (+), caput medusa (+) asites / shifting dullness (+). Pernah mengalami sakit kuning 10 tahun yang lalu dan sembuh dengan sendirinya. Dari hasil lab HbsAg (+), anti HBV (+),OT 40 PT 50. Apa yang mendasari terjadinya asites pada pasien?","","Peningkatan tekanan hidrostatik","Hipoalbumin","Proteinuria massif","Penurunan GFR","Peningkatan tekanan onkotik plasma","B"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang perempuan mengeluhkan rasa mual disertai muntah sejak 3 hari yang lalu disertai nyeri pada perut kanan atas dan kencing seperti teh. Dari hasil pemeriksaan tanda-tanda vital dalam batas normal. Pemeriksaan fisik didapatkan hepar teraba membesar 5 cm bac, sklera icteric, dan kuku jari tampak kuning. Riwayat alcohol disangkal. Dari hasil pemeriksaan lab HbsAg (-) HCV RNA (-) dan SGOT 230, SGPT 219, TG 570 mg/dl. Kemungkinan diagnose pasien saat ini adalah?","","Hepatoma","Pankreatitis","Non akloholic steatohepatitis","Alcoholic steatohepatitis","Sirosis hepatis","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","KU: hematemesis e.c pecahnya varices
esophagus. Pdx Endoskopi","pmb","Laki-laki 40 tahun datang dengan keluhan muntah darah, perut terlihat membesar pada PF didapatkan spider nevi dan caput medusa, hepatomegaly (+). Hasil pemeriksaan penunjang hb 6 mg/dl, trombosit 200.000 hct 17,2% leukosit 7000. Hasil lab Hbsag (+) dan anti HCV (+). Pemeriksaan penunjang untuk mengetahui penyebab keluhan utama pasien adalah?","","alfa feto protein","USG abdomen","Endoskopi","Foto BOF","CT scan abdomen","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Laki-laki 40 tahun datang dengan keluhan perut makin membesar sejak 2 minggu ini. Pemeriksaan TTV dalam batas normal, kesadaran compos mentis. Pada pemeriksaan didapatkan ikterus (+), ginekomastia, spider nevy (+), hepar tidak teraba, lien schufner 3. Pasien mengaku pernah sakit kuning saat usia muda. Hasil lab antiHCV (+), SGPT 110 SGOT 146, bilirubin total 5mg/dl, ureum 19mg/dl, Creatinine 0,8mg/dl. Apa komplikasi yang dialami pasien saat ini?","","Ensefalopati hepatikum","Varises esofagus","Hepatorenal syndrome","Hipersplenism","Carcinoma Hepaticum","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki berusia 57 tahun datang ke UGD RS dengan keluhan muntah. Muntah warna merah kehitaman seperti kopi dan bergumpal kurang lebih 1.000 cc. Keluhan didahului dengan perut sebah dan terasa makin membesar. Sejak 1 bulan yang lalu mata tampak kuning disertai nafsu makan dan berat badan menurun dan perut terasa nyeri. Pada pemeriksaan fisik didapatkan tekanan darah 110/70 mmHg, denyut nadi 98 x/menit, reguler, frekuensi napas 16 x/menit, suhu 36,8°C, kesadaran kompos mentis, tampak sakit. Pemeriksaan jantung dan paru dalam batas normal. Pemeriksaan abdomen didapatkan hepar teraba 5 cm bawah arkus kosta, nyeri tekan, shifting dulness (+), anti HCV (+). Pada pemeriksaan ekstremitas didapatkan eritema palmaris (+). Pada pemeriksaan laboratorium didapatkan Hb 6,7 g/dL, leukosit 8.000/µL, trombosit 96.000/µL. Apakah diagnosis yang paling mungkin?","","Karsinoma hepatoseluler","Sirosis hepatis","Hepatitis akut","Hepatitis kronik aktif","Hepatitis fulminan akut","A"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki usia 22 tahun datang dengan lemas sejak 6 hari yang lalu. Pasien mengeluh mual-muntah, nafsu makan menurun dan demam. Dari hasil pemeriksaan fisik didapatkan TD 130/70, HR 88x/menit, RR 22x/menit, Tax 37.7. Dari hasil pemeriksaan laboratorium didapatkan anti-HCV (+), HbsAg (-), HbeAg(-), IgM anti-HbsAg (- ), IgM anti-HbcAg (-), IgG anti-HbsAg (+). Kemungkinan diagnosa pasien ini adalah?","","Hepatitis B kronis infeksius dengan riwayat imunisasi hepatitis C","Pernah terinfeksi hepatitis B dan hepatitis c akut","Hepatitis B window period dan tidak pernah terinfeksi hepatitis C","Riwayat imunisasi Hepatitis B dan hepatitis C kronis","Hepatitis B kronis dan riwayat infeksi hepatitis C","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Laki-laki 32 th dibawa ke puskesmas dengan demam sejak 2 minggu yang lalu. Demam disertai dengan menggigil dan berkeringat. Riwayat pasien berwisata ke raja ampat 1 bulan yang lalu. Pada pemeriksaan ditemukan S 38,5 C, TD 110/70 mmHg, N 88 x/m, RR 20 x/m. Pada pemeriksaan lab didapatkan Hb 9.8 mg/dl, leukosit 6000, trombosit 180.000. Pemeriksaan hapusan darah tepi didapatkan seperti gambar. Terapi lini 2 yang dapat diberikan ?","","Kina 7 hari + Primakuin 14 hari","DHP 3 hari + primakuin 1 hari","Kina 7 hari + primakuin 7 hari + doksisiklin 7 hari","DHP 3 hari + primakuin 14 hari","Artesunat + DHP 3 hari","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Laki laki 18 tahun datang ke igd diantar keluarganya karna mengantuk seharian. Keluhan disertai tangan dan kaki dingin, demam sejak 4 hari. Keluhan 1 hari yang lalu mimisan dan muncul bintik merah pada tangan. PF kesadaran somnolen, TTV TD 90/70, N teraba cepat halus, RR 28x/menit, S 39 C. Lab darah Hb 14 mg/dl, Hct 48%, Trombosit 65.000, Leukosit 2.000. Diagnosis pada pasien tersebut adalah?","","DSS uncompensated","DSS compensated","DHF","ITP","HSP","A"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang petani mengeluh demam sejak 5 hari. Pasien juga merasa linu-linu di seluruh badan. Sebelumnya pasien bekerja seperti biasa di sawah, dan jarang menggunakan sepatu. Pemeriksaan menunjukkan TD 120/80 nadi 88x RR 20x Tax 37.7, sklera ikterik, nyeri gastrocnemius (+), hepatomegaly (+). Laboratorium menunjukkan BUN 52, Cr 2.2. Diagnosa yg tepat?","","Balantidiasis","Amoebiasis","Leptospirosis","Weil’s Disease","Hepatitis A","D"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki 24 tahun datang dengan keluhan lepuh-lepuh pada perut kanan sejak 4 hari disertai rasa seperti terbakar. Deman pada malam hari dan batuk sudah dirasakan selama 1 bulan. Terdapat riwayat narkoba suntik. Pada pemeriksaan fisik didapatkan TD 100/60 nadi 88x , respirasi 22x, suhu 37.8. Pemeriksaan HIV 3 metode reaktif, Sputum BTA (+/+). Pada foto rontgen didapatkan ronkhi halus pada apex paru. Diagnosis pasien saat ini adalah?","","HIV st 1","HIV st 2","HIV st 3","HIV st 4","HIV st 5","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki usia 24 tahun ke dokter dengan keluhan demam sejak 4 hari lalu. Keluhan disertai muntah, mual, nyeri sendi dan otot. Pemeriksaan fisik pasien sadar baik, TD 110/70 mmhg, nadi 98x/menit, napas 14x/menit, suhu 38,9C rumpel leed (+). Pemeriksaan lab Hb 12,6, leukosit 3000, trombosit 65.000. Apa pemeriksaan penunjang yang tepat?","","Hapusan darah tepi","Swab tenggorok","IgG IgM anti dengue","Widal","NS-1","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang laki-laki usia 30 tahun datang dengan keluhan nyeri perut pada bagian kanan atas, pada pemeriksaan fisik di regio kanan atas teraba kantung berisi cairan. Dan dilakukan aspirasi terdapat Achovy Paste. Pemeriksaan mikroskopik feces lengkap didapatkan mikroorganisme dengan kariosom sentral, butir kromatin pada selaput inti halus dan rata, sitoplasma berisi eritrosit. Etiologi dari penyakit tersebut...","","Staphylococus Aureus","Gardnella Vaginalis","Entamoeba Histolitica","Shigella Disenteriae","Echinoscocosis","C"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Pasien laki-laki usia 30th dengan penurunan kesadaran sejak 4 jam yang lalu. Pasien memiliki riwayat demam tinggi yang hilang timbul sejak 2 minggu yang lalu, konjungtiva pucat, sklera ikterik. Pemeriksaan menunjukkan meningeal sign (-), hepatomegaly (+), splenomegaly (+) schuffner 3. Apakah terapi yang tepat untuk pasien?","","Ceftriaxon 2x1g IV","DHP 3 hari + Primakuin 1 hari","Doksisiklin 2x100mg","Penicillin G 1.5jt unit/IM","Artesunat IV","E"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Seorang wanita datang dengan demam 4 hari yang lalu. Sempat tidak panas beberapa hari namun hari ini mengalami nyeri ulu hati, mual muntah. TD 100/60 nadi 84x RR 18x Tax 37.5, akral teraba hangat. Diketahui BB pasien menurut keluarga 45kg. Dilakukan pemeriksaan laboratorium didapatkan Hb 14.9 leukosit 3500 Trombosit 55.000 Hct 51%. Tatalaksana yang tepat untuk pasien ini adalah?","","Infus RL 225-450cc selama 1/2 jam","Infus RL 225-450cc selama 1 jam","Infus Asering 675-900cc selama 1/2 jam","Infus Asering 500-750cc selama 1 jam","Infus D10 250-450cc selama 1 jam","B"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Wanita 35 tahun datang ke PKM dengan keluhan badan menjadi kuning sejak 3 hari yang lalu disertai mual muntah. Pasien merupakan mantan PSK dengan hasil anti HIV reaktif dan dalam pengobatan ARV 2 bulan ini. Dari hasil pemeriksaan lab didapatkan SGOT dan SGPT naik 3 kali lipat, hbsag (-), anti HCV (-) dan IgM HAV (-). Dokter curiga hal yang dialami pasien adalah efek samping obat ARV. Apa sebaiknya yang dilakukan dokter pada pasien?","","Stop semua ARV dan terapi hepatoprotektan","Lanjutkan ARV dan terapi simtomatis dan hepatoprotektan","Ganti ke ARV golongan lain","Lanjutkan ARV, biarkan karena keluhan akan hilang sendiri","Stop ARV yang hepatotoksik, lanjutkan ARV yang tidak hepatotoksik","B"
"kedokteran","Penyakit Dalam","TROPMED – GASTRO – HEPATO","","pmb","Wanita 35th datang dengan keluhan kuning di seluruh badannya. Keluhan dirasa sejak 1 minggu ini. Demam (+) sejak 10 hari, TD 120/80, nadi 92x RR 20x Tax 37.5, liver membesar. Dari pemeriksaan serologi didapatkan hasil HbsAg (-), IgM antiHbs (-), IgG antiHbs (+), IgG antiHbe (-), HCV-RNA (+), anti HCV (+), anti HAV (-). Kemungkinan diagnosisnya?","","Hepatitis C kronis + Hepatitis B kronis + Vaksin hepatitis A","Hepatitis C akut + Tidak pernah hepatitis B dan A","Hepatitis B akut infeksius + Hepatitis C kronis + Tidak pernah hepatitis A","Vaksin hepatitis B + Hepatitis C kronis + Tidak pernah hepatitis A","Hepatitis B akut infeksius + Hepatitis C sembuh + Hepatitis A sembuh","D"
